city,cityId,locality,localityId,bhk_numbers,bhkId,propertyType_name,propertyType_id,No.of Bathroom,bathroomId,amenities_name,amenities_id,minArea,maxArea,builderid,buildername,minPrice,maxPrice
Bangalore,1,,,,,,,,,,,1000,1000,1510,Aishwarya Green Nest Properties,5800000,5800000
Bangalore,1,,,,,,,,,,,1182,1182,148,Century Real Estate,7905000,7905000
Bangalore,1,,,,,,,,,,,1176,1593,2639,AJ Builders,8000000,10800000
Bangalore,1,,,,,,,,,,,1672,2996,148,Century Real Estate,10000000,17900000
Bangalore,1,,,,,,,,,,,2332,2332,2640,APG Lifestyle Homes,0,0
Bangalore,1,,,,,,,,,,,1200,2400,148,Century Real Estate,3240000,6480000
Bangalore,1,,,,,,,,,,,1485,2115,17,Bren Group,11100000,15900000
Bangalore,1,,,,,,,,,,,995,2063,148,Century Real Estate,1386000,2875000
Bangalore,1,,,,,,,,,,,1375,1375,2644,Brocade Builders And Realtors Pvt Ltd,3645000,3645000
Bangalore,1,,,,,,,,,,,1200,1600,148,Century Real Estate,0,0
Bangalore,1,,,,,,,,,,,1240,1500,1568,CMRS Group,3813000,4612000
Bangalore,1,,,,,,,,,,,1476,1476,643,Elegant Builders,5312000,5312000
Bangalore,1,,,,,,,,,,,1130,1147,1183,Happy Homes,5311000,5390000
Bangalore,1,,,,,,,,,,,1075,1280,2646,Emmay Environs,5273000,6279000
Bangalore,1,,,,,,,,,,,1112,1112,2647,Lalithya Constructions,3558000,3558000
Bangalore,1,,,,,,,,,,,5331,5331,21,Godrej Properties,57100000,57100000
Bangalore,1,,,,,,,,,,,1030,1115,2649,Prashant Builders,3296000,3568000
Bangalore,1,,,,,,,,,,,638,1652,21,Godrej Properties,3509000,9086000
Bangalore,1,,,,,,,,,,,1079,2723,2651,Golden Sunshine,3992000,10100000
Bangalore,1,,,,,,,,,,,2325,2325,1547,Indes Projects,4185000,4185000
Bangalore,1,,,,,,,,,,,623,773,37,Provident Housing,5460000,6530000
Bangalore,1,,,,,,,,,,,1005,1322,37,Provident Housing,6195000,8150000
Bangalore,1,,,,,,,,,,,1200,12000,1672,Karnataka State Teachers EWA,1194000,11900000
Bangalore,1,,,,,,,,,,,815,1155,2652,VR Residency,2598000,3682000
Bangalore,1,,,,,,,,,,,3200,5000,29,Puravankara Limited,15300000,24000000
Bangalore,1,,,,,,,,,,,600,2400,2653,KR Ventures,870000,3480000
Bangalore,1,,,,,,,,,,,1185,1565,2654,Vishwas Bawa Builders,0,0
Bangalore,1,,,,,,,,,,,1140,1375,2647,Lalithya Constructions,3135000,3781000
Bangalore,1,,,,,,,,,,,1129,1611,1917,Star Gold Builders,4628000,6605000
Bangalore,1,,,,,,,,,,,745,1055,27,Shriram Properties,4405000,6239000
Bangalore,1,,,,,,,,,,,853,1217,2655,LV Developers,0,0
Bangalore,1,,,,,,,,,,,750,1500,1109,SS Builders,3075000,6150000
Bangalore,1,,,,,,,,,,,920,1110,2657,Ashirwaadh Builders And Developers,3680000,4440000
Bangalore,1,,,,,,,,,,,1100,1500,2658,Mariyappa And Associates,4180000,5700000
Bangalore,1,,,,,,,,,,,1007,1375,2660,Sigma Builders,2617000,3573000
Bangalore,1,,,,,,,,,,,680,1850,2,Sobha Limited,8145000,34900000
Bangalore,1,,,,,,,,,,,1200,2400,1932,Nisarga Builders,8400000,16800000
Bangalore,1,,,,,,,,,,,1339,1843,29,Puravankara Limited,6279000,8643000
Bangalore,1,,,,,,,,,,,1375,1455,2662,Shubhakshta Builders,6474000,6825000
Bangalore,1,,,,,,,,,,,1170,1420,2663,NKV Builders,5600000,6600000
Bangalore,1,,,,,,,,,,,1322,1780,29,Puravankara Limited,9852000,13200000
Bangalore,1,,,,,,,,,,,1112,1122,58,Ozone Group,0,0
Bangalore,1,,,,,,,,,,,1340,1842,29,Puravankara Limited,5561000,7642000
Bangalore,1,,,,,,,,,,,1550,1550,29,Puravankara Limited,9532000,9532000
Bangalore,1,,,,,,,,,,,1033,1750,461,ASN Shelters,5961000,10100000
Bangalore,1,,,,,,,,,,,1083,1565,651,Shrishti Developers,6173000,8934000
Bangalore,1,,,,,,,,,,,1040,1475,218,SV Groups,4680000,6638000
Bangalore,1,,,,,,,,,,,1020,1570,9470,M S Associate Builders,3640000,5617000
Bangalore,1,,,,,,,,,,,1500,1510,815,Shiva shakti builders,5175000,5211000
Bangalore,1,,,,,,,,,,,954,1901,148,Century Real Estate,6894000,13800000
Bangalore,1,,,,,,,,,,,500,1616,2667,Scc Builders,2000000,6470000
Bangalore,1,,,,,,,,,,,2800,3840,216,GR Group,14200000,19500000
Bangalore,1,,,,,,,,,,,1200,1200,733,Ruby Builders And Promoters,2250000,2250000
Bangalore,1,,,,,,,,,,,705,1980,29,Puravankara Limited,4928000,13800000
Bangalore,1,,,,,,,,,,,2268,2268,2669,Royal Developers,9526000,9526000
Bangalore,1,,,,,,,,,,,1590,1590,2669,Royal Developers,6360000,6360000
Bangalore,1,,,,,,,,,,,2100,3500,29,Puravankara Limited,19300000,32200000
Bangalore,1,,,,,,,,,,,1125,1520,29,Puravankara Limited,10100000,13700000
Bangalore,1,,,,,,,,,,,1066,1533,2670,Richmond Builders,3303000,4750000
Bangalore,1,,,,,,,,,,,1230,1635,842,Sai Developers,5535000,7375000
Bangalore,1,,,,,,,,,,,1250,2202,29,Puravankara Limited,5625000,9909000
Bangalore,1,,,,,,,,,,,1100,1300,2672,RAV Properties,0,0
Bangalore,1,,,,,,,,,,,1084,1199,842,Sai Developers,4913000,5396000
Bangalore,1,,,,,,,,,,,1200,2190,29,Puravankara Limited,768000000,14000000
Bangalore,1,,,,,,,,,,,1250,1675,2668,Shanthi Nidhi Builders,5623000,7537000
Bangalore,1,,,,,,,,,,,1200,1700,29,Puravankara Limited,12200000,17300000
Bangalore,1,,,,,,,,,,,1200,2000,2673,Prutvi Park Square,1980000,3300000
Bangalore,1,,,,,,,,,,,804,1319,27,Shriram Properties,4401000,7220000
Bangalore,1,,,,,,,,,,,1150,1500,29,Puravankara Limited,6123000,7987000
Bangalore,1,,,,,,,,,,,990,1800,29,Puravankara Limited,5940000,10800000
Bangalore,1,,,,,,,,,,,1100,1300,885,Sahasru Properties,5940000,7020000
Bangalore,1,,,,,,,,,,,1286,1610,29,Puravankara Limited,8873000,11100000
Bangalore,1,,,,,,,,,,,1096,1442,2669,Royal Developers,0,0
Bangalore,1,,,,,,,,,,,1100,1391,824,North East Developers,4070000,5146000
Bangalore,1,,,,,,,,,,,260,260,37,Provident Housing,4169000,4169000
Bangalore,1,,,,,,,,,,,1127,1168,2674,Shubh Labh Projects,6535000,6773000
Bangalore,1,,,,,,,,,,,1225,2012,1038,Sunshine Infra Pvt Ltd,3920000,6438000
Bangalore,1,,,,,,,,,,,1200,1500,463,Sizzle Properties,1439000,1799000
Bangalore,1,,,,,,,,,,,682,1044,2675,Nirman Shelters,3733000,5715000
Bangalore,1,,,,,,,,,,,2050,2555,29,Puravankara Limited,26700000,33200000
Bangalore,1,,,,,,,,,,,1095,1095,2676,MVS Developers,3285000,3285000
Bangalore,1,,,,,,,,,,,1200,1200,463,Sizzle Properties,3200000,3200000
Bangalore,1,,,,,,,,,,,1300,2700,29,Puravankara Limited,0,0
Bangalore,1,,,,,,,,,,,1064,1727,2677,Neeraja Developers,3781000,6137000
Bangalore,1,,,,,,,,,,,1140,1375,2647,Lalithya Constructions,3135000,3781000
Bangalore,1,,,,,,,,,,,1229,1464,2678,Maruti Ventures,6866000,8179000
Bangalore,1,,,,,,,,,,,3300,4353,29,Puravankara Limited,75200000,99200000
Bangalore,1,,,,,,,,,,,958,1223,2608,JM Constructions,3759000,4799000
Bangalore,1,,,,,,,,,,,1020,1470,1145,MR Developers,9784000,14100000
Bangalore,1,,,,,,,,,,,1245,1630,1431,SLV Projects Pvt Ltd,3735000,4890000
Bangalore,1,,,,,,,,,,,884,2541,965,Jain Housing and Construction,4418000,12700000
Bangalore,1,,,,,,,,,,,1160,1843,29,Puravankara Limited,6055000,9620000
Bangalore,1,,,,,,,,,,,1983,3683,2679,Lore Infra,11900000,22300000
Bangalore,1,,,,,,,,,,,645,1210,2,Sobha Limited,3041000,5705000
Bangalore,1,,,,,,,,,,,583,775,1905,Vikram Structures Pvt Ltd,3493000,4644000
Bangalore,1,,,,,,,,,,,1610,1610,2680,Bhagyanagar Builders And Developers,4991000,4991000
Bangalore,1,,,,,,,,,,,1015,1899,459,Sovereign Builders,0,0
Bangalore,1,,,,,,,,,,,1216,1631,237,A R Group,4864000,6524000
Bangalore,1,,,,,,,,,,,1258,1765,2681,TKN Estates And Projects,6290000,8825000
Bangalore,1,,,,,,,,,,,1200,4000,2682,Spandana Builders And Developers,3600000,12000000
Bangalore,1,,,,,,,,,,,760,1020,2683,Anjan Citicon,2470000,3315000
Bangalore,1,,,,,,,,,,,765,1280,2684,S R Projects,3442000,5760000
Bangalore,1,,,,,,,,,,,990,1390,1343,Thirumala Constructions Developers,3810000,5350000
Bangalore,1,,,,,,,,,,,1085,1340,838,Sree Sai Builders,4883000,6030000
Bangalore,1,,,,,,,,,,,2250,2250,838,Sree Sai Builders,14000000,14000000
Bangalore,1,,,,,,,,,,,1270,1800,2687,Sri Lakshmi Shubham Group,0,0
Bangalore,1,,,,,,,,,,,874,2145,148,Century Real Estate,4370000,10700000
Bangalore,1,,,,,,,,,,,949,1901,148,Century Real Estate,4745000,9505000
Bangalore,1,,,,,,,,,,,1457,1973,770,Suraksha Group,9390000,12700000
Bangalore,1,,,,,,,,,,,1070,1692,148,Century Real Estate,4815000,7614000
Bangalore,1,,,,,,,,,,,1058,1715,148,Century Real Estate,5234000,8485000
Bangalore,1,,,,,,,,,,,970,1125,2690,Kingston Lifestyle,4462000,5175000
Bangalore,1,,,,,,,,,,,580,1795,1538,Hoysala Projects,2030000,6283000
Bangalore,1,,,,,,,,,,,1083,1775,148,Century Real Estate,4874000,7988000
Bangalore,1,,,,,,,,,,,1250,3300,148,Century Real Estate,18700000,49300000
Bangalore,1,,,,,,,,,,,791,1255,148,Century Real Estate,3974000,6305000
Bangalore,1,,,,,,,,,,,834,1439,148,Century Real Estate,5129000,8849000
Bangalore,1,,,,,,,,,,,2702,6120,148,Century Real Estate,468000,55300000
Bangalore,1,,,,,,,,,,,0,0,22,Durga Projects,0,0
Bangalore,1,,,,,,,,,,,1500,1500,81,Embassy Group,11900000,119000
Bangalore,1,,,,,,,,,,,1745,1745,81,Embassy Group,14200000,14200000
Bangalore,1,,,,,,,,,,,652,1732,81,Embassy Group,8294000,22000000
Bangalore,1,,,,,,,,,,,2315,2500,81,Embassy Group,52000000,56200000
Bangalore,1,,,,,,,,,,,0,0,81,Embassy Group,0,0
Bangalore,1,,,,,,,,,,,2800,2800,81,Embassy Group,0,0
Bangalore,1,,,,,,,,,,,3985,4100,81,Embassy Group,69700000,71700000
Bangalore,1,,,,,,,,,,,2560,3350,81,Embassy Group,36600000,47900000
Bangalore,1,,,,,,,,,,,1350,1700,81,Embassy Group,11300000,14200000
Bangalore,1,,,,,,,,,,,650,1080,81,Embassy Group,3640000,6048000
Bangalore,1,,,,,,,,,,,1500,2400,58,Ozone Group,8800000,14500000
Bangalore,1,,,,,,,,,,,3336,4694,58,Ozone Group,16700000,23500000
Bangalore,1,,,,,,,,,,,635,1458,58,Ozone Group,2762000,6342000
Bangalore,1,,,,,,,,,,,1554,2586,58,Ozone Group,10600000,177000
Bangalore,1,,,,,,,,,,,2101,2318,58,Ozone Group,10500000,11600000
Bangalore,1,,,,,,,,,,,1200,6300,58,Ozone Group,5280000,27700000
Bangalore,1,,,,,,,,,,,1124,1715,58,Ozone Group,5888000,8984000
Bangalore,1,,,,,,,,,,,1200,9600,282,Pride Group,1800000,14400000
Bangalore,1,,,,,,,,,,,1750,2706,49,Ramky Group,10500000,16200000
Bangalore,1,,,,,,,,,,,950,1950,49,Ramky Group,7766000,15900000
Bangalore,1,,,,,,,,,,,1200,2400,360,JR Housing,1740000,3480000
Bangalore,1,,,,,,,,,,,1200,4000,360,JR Housing,4200000,10800000
Bangalore,1,,,,,,,,,,,1663,2820,1041,Legend Estates Pvt Ltd,12000000,20400000
Bangalore,1,,,,,,,,,,,960,4000,360,JR Housing,3480000,14500000
Bangalore,1,,,,,,,,,,,0,0,2797,Foundation Realty,0,0
Bangalore,1,,,,,,,,,,,2801,4500,81,Embassy Group,31700000,50900000
Bangalore,1,,,,,,,,,,,1166,1640,81,Embassy Group,15000000,21000000
Bangalore,1,,,,,,,,,,,2331,3020,81,Embassy Group,35000000,43800000
Bangalore,1,,,,,,,,,,,2750,3125,101,Vaswani Group,0,0
Bangalore,1,,,,,,,,,,,3690,3690,101,Vaswani Group,22400000,22400000
Bangalore,1,,,,,,,,,,,1300,2200,150,Adarsh Developers,9652000,16300000
Bangalore,1,,,,,,,,,,,1320,3061,150,Adarsh Developers,10800000,25200000
Bangalore,1,,,,,,,,,,,2600,3048,8,Casagrand Builder,14300000,16800000
Bangalore,1,,,,,,,,,,,816,1472,1426,Prabhavathi Builders,0,0
Bangalore,1,,,,,,,,,,,1676,2028,1138,Preeti Developers,12000000,14300000
Bangalore,1,,,,,,,,,,,1062,1665,1854,SSB Developers,3929000,6160000
Bangalore,1,,,,,,,,,,,1235,1620,1851,Affinity Projects,5558000,7290000
Bangalore,1,,,,,,,,,,,1200,2800,1853,Tekton Estates,3000000,7000000
Bangalore,1,,,,,,,,,,,1305,1305,150,Adarsh Developers,14000000,14000000
Bangalore,1,,,,,,,,,,,1120,2200,150,Adarsh Developers,10900000,21600000
Bangalore,1,,,,,,,,,,,1250,1805,150,Adarsh Developers,17600000,25400000
Bangalore,1,,,,,,,,,,,0,0,150,Adarsh Developers,0,0
Bangalore,1,,,,,,,,,,,2170,2170,150,Adarsh Developers,26500000,26500000
Bangalore,1,,,,,,,,,,,2119,2119,150,Adarsh Developers,0,0
Bangalore,1,,,,,,,,,,,2500,2500,150,Adarsh Developers,35000000,35000000
Bangalore,1,,,,,,,,,,,1500,1500,150,Adarsh Developers,0,0
Bangalore,1,,,,,,,,,,,3250,3250,101,Vaswani Group,13600000,13600000
Bangalore,1,,,,,,,,,,,1320,3005,150,Adarsh Developers,9900000,22500000
Bangalore,1,,,,,,,,,,,1879,1879,150,Adarsh Developers,11200000,11200000
Bangalore,1,,,,,,,,,,,1151,1591,101,Vaswani Group,6100000,8432000
Bangalore,1,,,,,,,,,,,1970,2740,101,Vaswani Group,25200000,35100000
Bangalore,1,,,,,,,,,,,1068,1383,101,Vaswani Group,7128000,9231000
Bangalore,1,,,,,,,,,,,1020,1020,101,Vaswani Group,4590000,4590000
Bangalore,1,,,,,,,,,,,1475,2000,101,Vaswani Group,16500000,22500000
Bangalore,1,,,,,,,,,,,2500,2800,101,Vaswani Group,12700000,14200000
Bangalore,1,,,,,,,,,,,2600,3565,101,Vaswani Group,42500000,58200000
Bangalore,1,,,,,,,,,,,1250,2462,101,Vaswani Group,8062000,15800000
Bangalore,1,,,,,,,,,,,836,1016,1853,Tekton Estates,3448000,4191000
Bangalore,1,,,,,,,,,,,1045,1490,36,Salarpuria Sattva Group,8205000,11700000
Bangalore,1,,,,,,,,,,,5000,5000,36,Salarpuria Sattva Group,77800000,77800000
Bangalore,1,,,,,,,,,,,1750,1750,36,Salarpuria Sattva Group,10500000,10500000
Bangalore,1,,,,,,,,,,,660,3542,138,Shapoorji Pallonji Real Estate,6350000,34000000
Bangalore,1,,,,,,,,,,,2740,3750,101,Vaswani Group,23900000,32800000
Bangalore,1,,,,,,,,,,,1500,2400,27,Shriram Properties,15000000,24000000
Bangalore,1,,,,,,,,,,,3100,3711,101,Vaswani Group,27600000,33000000
Bangalore,1,,,,,,,,,,,1685,2475,27,Shriram Properties,10900000,16100000
Bangalore,1,,,,,,,,,,,1100,1100,27,Shriram Properties,11000000,11000000
Bangalore,1,,,,,,,,,,,700,1500,27,Shriram Properties,2940000,5985000
Bangalore,1,,,,,,,,,,,524,2625,27,Shriram Properties,3761000,18900000
Bangalore,1,,,,,,,,,,,1265,1743,27,Shriram Properties,11500000,15900000
Bangalore,1,,,,,,,,,,,1305,1305,27,Shriram Properties,0,0
Bangalore,1,,,,,,,,,,,932,1597,27,Shriram Properties,4939000,8463000
Bangalore,1,,,,,,,,,,,1150,1270,27,Shriram Properties,4232000,4674000
Bangalore,1,,,,,,,,,,,1092,1092,27,Shriram Properties,14100000,14100000
Bangalore,1,,,,,,,,,,,1093,2600,27,Shriram Properties,11300000,27000000
Bangalore,1,,,,,,,,,,,1257,1257,27,Shriram Properties,0,0
Bangalore,1,,,,,,,,,,,1150,2010,27,Shriram Properties,8711000,15200000
Bangalore,1,,,,,,,,,,,1204,1600,27,Shriram Properties,5869000,7800000
Bangalore,1,,,,,,,,,,,1305,3175,27,Shriram Properties,6500000,15800000
Bangalore,1,,,,,,,,,,,905,1074,27,Shriram Properties,2353000,3866000
Bangalore,1,,,,,,,,,,,940,1340,27,Shriram Properties,6697000,95500000
Bangalore,1,,,,,,,,,,,1000,1300,1417,VR Builders And Developers,4500000,5850000
Bangalore,1,,,,,,,,,,,1248,2630,7,Sumadhura Group,15800000,33400000
Bangalore,1,,,,,,,,,,,2400,5000,1410,Ferns Estates And Developers,3120000,6500000
Bangalore,1,,,,,,,,,,,2800,9100,360,JR Housing,15400000,50000000
Bangalore,1,,,,,,,,,,,1738,2580,613,SPT Group,11000000,35000000
Bangalore,1,,,,,,,,,,,2250,2621,613,SPT Group,10000000,11700000
Bangalore,1,,,,,,,,,,,607,1332,1410,Ferns Estates And Developers,3073000,674500000
Bangalore,1,,,,,,,,,,,1192,2697,31,Rohan Builders and Developers,7333000,16500000
Bangalore,1,,,,,,,,,,,1210,2671,31,Rohan Builders and Developers,7260000,16000000
Bangalore,1,,,,,,,,,,,840,1521,1410,Ferns Estates And Developers,3969000,7186000
Bangalore,1,,,,,,,,,,,1429,1600,1410,Ferns Estates And Developers,9752000,10900000
Bangalore,1,,,,,,,,,,,1003,1337,3010,Mista Infra,0,0
Bangalore,1,,,,,,,,,,,1415,1878,102,Ecolife Developers,13400000,17700000
Bangalore,1,,,,,,,,,,,0,0,3043,JJ Falcons,0,0
Bangalore,1,,,,,,,,,,,615,1515,1144,SNR Square,2767000,6818000
Bangalore,1,,,,,,,,,,,960,1385,1144,SNR Square,2349000,3389000
Bangalore,1,,,,,,,,,,,500,990,59,GM Infinite,2121000,4199000
Bangalore,1,,,,,,,,,,,1200,3800,1037,Tricolour Properties,3346000,10600000
Bangalore,1,,,,,,,,,,,1070,1597,877,Aishwaryam Concept Homes,5802000,8660000
Bangalore,1,,,,,,,,,,,2200,2200,877,Aishwaryam Concept Homes,0,0
Bangalore,1,,,,,,,,,,,1258,1722,3069,Vishnu Sri Builders,5913000,809500000
Bangalore,1,,,,,,,,,,,2747,2962,1149,Aratt Builders,32800000,39900000
Bangalore,1,,,,,,,,,,,0,0,358,Aratt,0,0
Bangalore,1,,,,,,,,,,,1221,1442,1149,Aratt Builders,12200000,14500000
Bangalore,1,,,,,,,,,,,1760,1960,358,Aratt,6160000,6860000
Bangalore,1,,,,,,,,,,,1120,1685,358,Aratt,3920000,5897000
Bangalore,1,,,,,,,,,,,503,1109,3073,V And K Developers,2615000,5765000
Bangalore,1,,,,,,,,,,,1030,1030,301,CJN Properties,4017000,4017000
Bangalore,1,,,,,,,,,,,1200,2400,1945,Neo Homes,2800000,5601000
Bangalore,1,,,,,,,,,,,1200,2000,3076,Golden Infra,1860000,3100000
Bangalore,1,,,,,,,,,,,1206,1774,48,LGCL Group,21700000,31900000
Bangalore,1,,,,,,,,,,,600,1350,3077,Vaishnodevi Lush Green Pvt Ltd,0,0
Bangalore,1,,,,,,,,,,,901,905,48,LGCL Group,5226000,5249000
Bangalore,1,,,,,,,,,,,956,1160,3077,Vaishnodevi Lush Green Pvt Ltd,3230000,3920000
Bangalore,1,,,,,,,,,,,2801,3730,48,LGCL Group,24900000,33200000
Bangalore,1,,,,,,,,,,,1152,1197,3077,Vaishnodevi Lush Green Pvt Ltd,6336000,6583000
Bangalore,1,,,,,,,,,,,2758,2758,48,LGCL Group,16500000,16500000
Bangalore,1,,,,,,,,,,,3204,3667,48,LGCL Group,44900000,51400000
Bangalore,1,,,,,,,,,,,2200,3887,3077,Vaishnodevi Lush Green Pvt Ltd,15600000,27600000
Bangalore,1,,,,,,,,,,,638,1642,3080,Subram Builders,4785000,12300000
Bangalore,1,,,,,,,,,,,1280,2560,145,Habitat Ventures,6649000,13300000
Bangalore,1,,,,,,,,,,,600,2400,145,Habitat Ventures,570000,2280000
Bangalore,1,,,,,,,,,,,1075,1424,3081,Canary Projects,4955000,6564000
Bangalore,1,,,,,,,,,,,1200,1922,145,Habitat Ventures,8640000,13800000
Bangalore,1,,,,,,,,,,,365,990,59,GM Infinite,2806000,7612000
Bangalore,1,,,,,,,,,,,365,990,59,GM Infinite,2806000,7611000
Bangalore,1,,,,,,,,,,,1000,1550,360,JR Housing,3000000,4650000
Bangalore,1,,,,,,,,,,,1003,1337,3010,Mista Infra,0,0
Bangalore,1,,,,,,,,,,,1165,2325,3082,Aaspire Mansions Pvt Ltd,1000000,1994000
Bangalore,1,,,,,,,,,,,1091,2790,172,NR Greenwood Construction,15600000,40000000
Bangalore,1,,,,,,,,,,,1245,3268,3083,Smaya Builders And Developers,6473000,17000000
Bangalore,1,,,,,,,,,,,1200,2400,139,Pionier Developers,9469000,18900000
Bangalore,1,,,,,,,,,,,1095,1515,656,Obel Builders,5256000,7272000
Bangalore,1,,,,,,,,,,,801,6020,3084,Amogh Developers,1762000,13200000
Bangalore,1,,,,,,,,,,,1375,1539,581,Rajarajeshware Builddcon Pvt Ltd,14400000,16100000
Bangalore,1,,,,,,,,,,,906,9844,3084,Amogh Developers,1404000,15200000
Bangalore,1,,,,,,,,,,,2892,3252,145,Habitat Ventures,16500000,18400000
Bangalore,1,,,,,,,,,,,1060,1350,3086,Sai Snigdha Constructions,3973000,5061000
Bangalore,1,,,,,,,,,,,953,1586,145,Habitat Ventures,0,0
Bangalore,1,,,,,,,,,,,1697,2814,3085,Anugraha Builders And Developers,7466000,12300000
Bangalore,1,,,,,,,,,,,1200,2400,3085,Anugraha Builders And Developers,2160000,4320000
Bangalore,1,,,,,,,,,,,1229,1823,145,Habitat Ventures,6876000,10100000
Bangalore,1,,,,,,,,,,,1035,1475,3088,Srivara Constructions,805000000,11400000
Bangalore,1,,,,,,,,,,,1252,1974,3087,Bright Wave Projects Pvt Ltd,5967000,9408000
Bangalore,1,,,,,,,,,,,624,1187,703,Global Edifice Builders and Developers,2735000,5203000
Bangalore,1,,,,,,,,,,,1223,2495,3089,Cauvery Estates,10500000,21400000
Bangalore,1,,,,,,,,,,,3045,6830,3090,Concept City Developers,33300000,74700000
Bangalore,1,,,,,,,,,,,1017,1370,1552,SVS Constructions,0,0
Bangalore,1,,,,,,,,,,,1200,4000,753,KNS Infrastructure Pvt Ltd,2580000,8600000
Bangalore,1,,,,,,,,,,,673,1295,3091,MDVR Projects Pvt Ltd,2657000,5113000
Bangalore,1,,,,,,,,,,,1450,2000,3093,Havishaa Realtors And Constructions,0,0
Bangalore,1,,,,,,,,,,,1265,1795,3092,Banashree Shelters,4378000,6212000
Bangalore,1,,,,,,,,,,,845,3175,2813,Ambika Developer,158000,15000000
Bangalore,1,,,,,,,,,,,1205,1205,3094,MM Destiny Developers,6850000,6850000
Bangalore,1,,,,,,,,,,,1200,3600,3096,Sai Reniit Projects Pvt Ltd,3000000,9000000
Bangalore,1,,,,,,,,,,,1000,1533,91,Shravanthi Group,6500000,9964000
Bangalore,1,,,,,,,,,,,1020,1800,91,Shravanthi Group,3366000,5940000
Bangalore,1,,,,,,,,,,,1159,1673,91,Shravanthi Group,6374000,9201000
Bangalore,1,,,,,,,,,,,1200,2400,3105,Shree Durga Shelters,2160000,4320000
Bangalore,1,,,,,,,,,,,1020,2430,3107,Visalakshi Housing Projects,5923000,14100000
Bangalore,1,,,,,,,,,,,1200,1991,3107,Visalakshi Housing Projects,5380000,8927000
Bangalore,1,,,,,,,,,,,1267,1930,3112,Vistara Ventures,0,0
Bangalore,1,,,,,,,,,,,0,0,1552,SVS Constructions,0,0
Bangalore,1,,,,,,,,,,,1014,1014,3114,Sshaswathi Builders And Developers,4056000,4056000
Bangalore,1,,,,,,,,,,,888,2400,1374,Bhumi Constructions Developers,1332000,3600000
Bangalore,1,,,,,,,,,,,1042,1229,145,Habitat Ventures,7785000,9183000
Bangalore,1,,,,,,,,,,,2712,5342,3119,True Blue Realty Pvt Ltd,43200000,85000000
Bangalore,1,,,,,,,,,,,1130,1530,368,Kumari Builders and Developers,7345000,9945000
Bangalore,1,,,,,,,,,,,1168,2000,1915,DNA Infrastructure,7138000,12200000
Bangalore,1,,,,,,,,,,,0,0,3084,Amogh Developers,0,0
Bangalore,1,,,,,,,,,,,750,1298,3133,Century22,2845000,4924000
Bangalore,1,,,,,,,,,,,1105,1305,3144,AR Group,6270000,7483000
Bangalore,1,,,,,,,,,,,1824,3123,127,August Ventures,13300000,22800000
Bangalore,1,,,,,,,,,,,3999,4084,4002,B And B Infrastructure Ltd,55700000,56900000
Bangalore,1,,,,,,,,,,,1054,1500,3145,Thea Estates,3319000,4723000
Bangalore,1,,,,,,,,,,,1200,2800,3146,G J Projects,780000,1820000
Bangalore,1,,,,,,,,,,,1200,4030,3147,Landmark Enterprises,2159000,7250000
Bangalore,1,,,,,,,,,,,1305,1900,153,Gopalan Enterprises,10400000,15200000
Bangalore,1,,,,,,,,,,,1278,1681,153,Gopalan Enterprises,11100000,14600000
Bangalore,1,,,,,,,,,,,848,1345,3148,Mithuna Constructions,3561000,5649000
Bangalore,1,,,,,,,,,,,1200,1800,1154,Reliable Developers,4558000,6838000
Bangalore,1,,,,,,,,,,,2040,2665,207,Renaissance Holdings,36700000,47900000
Bangalore,1,,,,,,,,,,,1288,1896,3151,Sanaathana Infra Projects Pvt Ltd,4585000,6750000
Bangalore,1,,,,,,,,,,,1095,1450,3152,SLV Builders and Developers,5933000,7858000
Bangalore,1,,,,,,,,,,,635,1395,674,Smile Inc,3810000,8370000
Bangalore,1,,,,,,,,,,,908,1764,3154,SRS Shelters,3813000,7408000
Bangalore,1,,,,,,,,,,,1155,1550,3107,Visalakshi Housing Projects,0,0
Bangalore,1,,,,,,,,,,,1225,1290,3107,Visalakshi Housing Projects,4532000,4773000
Bangalore,1,,,,,,,,,,,998,1242,368,Kumari Builders and Developers,3094000,3850000
Bangalore,1,,,,,,,,,,,1070,1570,368,Kumari Builders and Developers,4173000,6123000
Bangalore,1,,,,,,,,,,,1293,1827,368,Kumari Builders and Developers,6432000,9089000
Bangalore,1,,,,,,,,,,,1000,1000,368,Kumari Builders and Developers,3233000,3880000
Bangalore,1,,,,,,,,,,,950,1150,368,Kumari Builders and Developers,3561000,4311000
Bangalore,1,,,,,,,,,,,936,1350,368,Kumari Builders and Developers,3276000,4725000
Bangalore,1,,,,,,,,,,,1015,1320,368,Kumari Builders and Developers,4060000,5280000
Bangalore,1,,,,,,,,,,,1200,1200,1374,Bhumi Constructions Developers,0,0
Bangalore,1,,,,,,,,,,,1110,1495,189,MBR Homes,4773000,6429000
Bangalore,1,,,,,,,,,,,530,1165,3157,MR Homes,2566000,5642000
Bangalore,1,,,,,,,,,,,980,1465,3158,Shakti Builders,3601000,5383000
